datetime,hour,weekday,day,is_weekend,is_holiday,temperature,weather,orders_total,region_A_orders,region_B_orders,region_C_orders,region_D_orders,region_E_orders
2024-01-27 07:00:00,7,5,27,1,0,22.579558315383334,0,62,7,27,14,6,8
2024-01-27 08:00:00,8,5,27,1,0,17.579392599673056,0,78,12,5,46,10,5
2024-01-27 09:00:00,9,5,27,1,0,16.8358110332202,1,103,20,37,17,20,9
2024-01-27 10:00:00,10,5,27,1,0,15.143703273594515,0,151,35,24,33,51,8
2024-01-27 11:00:00,11,5,27,1,0,15.0,0,194,48,73,50,8,15
2024-01-27 12:00:00,12,5,27,1,0,20.778205688297163,0,245,124,45,16,10,50
2024-01-27 13:00:00,13,5,27,1,0,18.593753419407832,0,194,21,62,34,73,4
2024-01-27 14:00:00,14,5,27,1,0,15.0,0,120,48,42,8,17,5
2024-01-27 15:00:00,15,5,27,1,0,15.0,2,85,12,42,10,3,18
2024-01-27 16:00:00,16,5,27,1,0,17.56476980526422,0,91,28,8,9,33,13
2024-01-27 17:00:00,17,5,27,1,0,23.64628237309054,1,125,23,48,4,46,4
2024-01-27 18:00:00,18,5,27,1,0,17.92802203541081,0,164,41,47,43,25,8
2024-01-27 19:00:00,19,5,27,1,0,15.0,1,211,46,30,73,21,41
2024-01-27 20:00:00,20,5,27,1,0,18.106156054485577,0,214,71,37,27,73,6
2024-01-27 21:00:00,21,5,27,1,0,18.09421500066978,2,138,3,27,49,58,1
2024-01-27 22:00:00,22,5,27,1,0,15.0,2,95,34,43,6,7,5
2024-01-27 23:00:00,23,5,27,1,0,18.888887532933154,0,83,24,30,11,8,10
2024-01-28 00:00:00,0,6,28,1,0,18.42934388644923,2,24,10,2,2,4,6
2024-01-28 01:00:00,1,6,28,1,0,21.28158953733086,4,13,5,0,1,1,6
2024-01-28 02:00:00,2,6,28,1,0,24.811103921325568,2,9,0,2,4,3,0
2024-01-28 03:00:00,3,6,28,1,0,22.715632719394947,2,10,4,2,2,0,2
2024-01-28 04:00:00,4,6,28,1,0,18.601404893628036,0,9,2,1,2,2,2
2024-01-28 05:00:00,5,6,28,1,0,16.161052420654414,1,27,4,7,3,9,4
2024-01-28 06:00:00,6,6,28,1,0,27.27368905959931,0,53,27,6,5,4,11
2024-01-28 07:00:00,7,6,28,1,0,19.80465921857522,0,61,20,13,26,2,0
2024-01-28 08:00:00,8,6,28,1,0,19.742595233406778,4,45,9,11,22,3,0
2024-01-28 09:00:00,9,6,28,1,0,19.702639091510505,0,109,29,34,23,17,6
2024-01-28 10:00:00,10,6,28,1,0,20.44387353320302,1,137,39,30,42,12,14
2024-01-28 11:00:00,11,6,28,1,0,19.491535134621124,2,205,144,16,20,21,4
2024-01-28 12:00:00,12,6,28,1,0,18.279013979359288,2,186,44,94,39,4,5
2024-01-28 13:00:00,13,6,28,1,0,18.43518757524415,4,105,16,45,32,4,8
2024-01-28 14:00:00,14,6,28,1,0,20.053643986888638,0,121,13,45,37,7,19
2024-01-28 15:00:00,15,6,28,1,0,18.59813808400262,0,108,43,27,9,8,21
2024-01-28 16:00:00,16,6,28,1,0,18.166747024109597,0,100,27,9,15,9,40
2024-01-28 17:00:00,17,6,28,1,0,20.701804550725353,0,118,33,14,62,5,4
2024-01-28 18:00:00,18,6,28,1,0,19.695163350341968,0,167,42,37,27,27,34
2024-01-28 19:00:00,19,6,28,1,0,25.05000083464997,0,261,97,28,81,55,0
2024-01-28 20:00:00,20,6,28,1,0,15.0,1,221,45,72,62,25,17
2024-01-28 21:00:00,21,6,28,1,0,23.96940958768443,1,135,69,37,19,4,6
2024-01-28 22:00:00,22,6,28,1,0,24.512072960085888,0,120,3,14,43,32,28
2024-01-28 23:00:00,23,6,28,1,0,15.0,1,70,32,15,6,9,8
2024-01-29 00:00:00,0,0,29,0,0,19.904570787000953,0,25,6,5,3,1,10
2024-01-29 01:00:00,1,0,29,0,0,19.898186712760157,0,19,10,1,6,2,0
2024-01-29 02:00:00,2,0,29,0,0,16.87015363095379,1,4,1,0,1,1,1
2024-01-29 03:00:00,3,0,29,0,0,18.839715613576477,1,10,4,2,3,1,0
2024-01-29 04:00:00,4,0,29,0,0,17.92220652944339,1,2,1,1,0,0,0
2024-01-29 05:00:00,5,0,29,0,0,26.591799063027896,0,16,6,2,3,5,0
2024-01-29 06:00:00,6,0,29,0,0,24.223355683989375,2,29,15,8,2,3,1
2024-01-29 07:00:00,7,0,29,0,0,25.3125914723878,1,52,18,13,10,9,2
2024-01-29 08:00:00,8,0,29,0,0,23.74481475887302,1,75,33,2,8,11,21
2024-01-29 09:00:00,9,0,29,0,0,18.2747760940106,1,81,27,24,3,26,1
2024-01-29 10:00:00,10,0,29,0,0,20.170757656589103,2,93,31,12,47,1,2
2024-01-29 11:00:00,11,0,29,0,0,23.295077119632836,1,170,60,18,66,19,7
2024-01-29 12:00:00,12,0,29,0,0,18.243446629574688,1,181,57,35,29,54,6
2024-01-29 13:00:00,13,0,29,0,0,24.131937295474426,4,86,20,13,4,17,32
2024-01-29 14:00:00,14,0,29,0,0,21.355306758298234,1,115,10,58,41,1,5
2024-01-29 15:00:00,15,0,29,0,0,21.035384130311982,0,98,45,26,22,5,0
2024-01-29 16:00:00,16,0,29,0,0,24.37650634644048,1,83,27,15,29,10,2
2024-01-29 17:00:00,17,0,29,0,0,23.66040617367554,0,91,19,27,7,22,16
2024-01-29 18:00:00,18,0,29,0,0,21.328911051517554,0,146,45,36,22,40,3
2024-01-29 19:00:00,19,0,29,0,0,25.974189369548323,1,220,37,38,89,48,8
2024-01-29 20:00:00,20,0,29,0,0,19.33759106120363,2,166,58,83,11,6,8
2024-01-29 21:00:00,21,0,29,0,0,24.51335318227373,2,148,24,28,66,22,8
2024-01-29 22:00:00,22,0,29,0,0,24.5297932304665,0,106,59,24,5,15,3
2024-01-29 23:00:00,23,0,29,0,0,21.906964542677,1,48,26,8,4,9,1
2024-01-30 00:00:00,0,1,30,0,0,23.899282158548754,0,37,8,3,5,3,18
2024-01-30 01:00:00,1,1,30,0,0,19.252979926672126,4,14,5,5,4,0,0
2024-01-30 02:00:00,2,1,30,0,0,25.863991103855255,3,6,3,0,0,2,1
2024-01-30 03:00:00,3,1,30,0,0,22.622938335749552,1,11,5,0,3,2,1
2024-01-30 04:00:00,4,1,30,0,0,21.69534916177357,2,7,4,1,1,0,1
2024-01-30 05:00:00,5,1,30,0,0,26.496551618903894,1,17,5,3,2,5,2
2024-01-30 06:00:00,6,1,30,0,0,21.32262427796941,1,43,14,7,2,13,7
2024-01-30 07:00:00,7,1,30,0,0,19.29652199961321,0,75,22,18,17,14,4
2024-01-30 08:00:00,8,1,30,0,0,18.938381469827632,0,69,15,16,10,24,4
2024-01-30 09:00:00,9,1,30,0,0,25.5127679318364,1,108,37,33,20,13,5
2024-01-30 10:00:00,10,1,30,0,0,19.94001850845967,1,105,45,9,36,7,8
2024-01-30 11:00:00,11,1,30,0,0,29.132350408274025,0,173,85,43,27,7,11
2024-01-30 12:00:00,12,1,30,0,0,17.708927143672298,2,170,71,26,38,21,14
2024-01-30 13:00:00,13,1,30,0,0,29.13091157966787,0,180,75,18,38,46,3
2024-01-30 14:00:00,14,1,30,0,0,24.761494974131274,1,131,44,12,16,11,48
2024-01-30 15:00:00,15,1,30,0,0,23.925269707110367,1,95,20,18,4,48,5
2024-01-30 16:00:00,16,1,30,0,0,22.667678002131904,1,81,16,17,40,7,1
2024-01-30 17:00:00,17,1,30,0,0,25.58692294770764,1,76,41,4,4,7,20
2024-01-30 18:00:00,18,1,30,0,0,24.36373633029601,0,143,28,38,48,27,2
2024-01-30 19:00:00,19,1,30,0,0,27.873711772396213,0,204,108,6,17,9,64
2024-01-30 20:00:00,20,1,30,0,0,24.993687978961113,1,197,101,9,80,6,1
2024-01-30 21:00:00,21,1,30,0,0,25.189135801306897,1,142,45,21,33,32,11
2024-01-30 22:00:00,22,1,30,0,0,23.734639298985588,0,111,28,12,15,18,38
2024-01-30 23:00:00,23,1,30,0,0,24.74189777385306,1,61,2,22,6,29,2
2024-01-31 00:00:00,0,2,31,0,0,25.923405306676173,0,41,12,15,6,8,0
2024-01-31 01:00:00,1,2,31,0,0,19.956760177013855,1,22,9,3,8,2,0
2024-01-31 02:00:00,2,2,31,0,0,21.129967798055695,2,12,6,3,0,1,2
2024-01-31 03:00:00,3,2,31,0,0,27.491561765146876,0,11,5,0,6,0,0
2024-01-31 04:00:00,4,2,31,0,0,25.861591281408828,0,11,1,4,5,1,0
2024-01-31 05:00:00,5,2,31,0,0,24.884243864595323,1,18,3,10,0,5,0
2024-01-31 06:00:00,6,2,31,0,0,25.578661361625617,1,43,5,11,9,12,6
2024-01-31 07:00:00,7,2,31,0,0,26.653230511433584,1,69,25,16,18,2,8
2024-01-31 08:00:00,8,2,31,0,0,24.078285696513166,2,64,26,16,5,2,15
2024-01-31 09:00:00,9,2,31,0,0,23.449676781071506,2,86,28,6,8,25,19
2024-01-31 10:00:00,10,2,31,0,0,26.459093192769632,3,82,31,10,4,28,9
2024-01-31 11:00:00,11,2,31,0,0,23.02333919235714,1,154,58,29,51,4,12
2024-01-31 12:00:00,12,2,31,0,0,27.270042899819945,0,197,76,26,3,20,72
2024-01-31 13:00:00,13,2,31,0,0,21.024281324965536,0,201,22,82,47,38,12
2024-01-31 14:00:00,14,2,31,0,0,29.30616034602841,0,101,21,26,20,11,23
2024-01-31 15:00:00,15,2,31,0,0,27.72305436943964,1,79,23,19,1,16,20
2024-01-31 16:00:00,16,2,31,0,0,27.15982021254227,0,78,15,27,9,24,3
2024-01-31 17:00:00,17,2,31,0,0,29.426167063132652,2,79,45,15,3,9,7
2024-01-31 18:00:00,18,2,31,0,0,31.560767983790036,1,144,46,11,41,43,3
2024-01-31 19:00:00,19,2,31,0,0,29.69358625366117,1,184,48,7,55,28,46
2024-01-31 20:00:00,20,2,31,0,0,21.213859082674364,0,193,16,110,22,37,8
2024-01-31 21:00:00,21,2,31,0,0,22.98362435471437,0,151,41,46,15,42,7
2024-01-31 22:00:00,22,2,31,0,0,25.033634220678415,0,116,11,37,23,14,31
2024-01-31 23:00:00,23,2,31,0,0,27.07195249480447,0,53,13,5,11,3,21
2024-02-01 00:00:00,0,3,1,0,1,28.632093969584954,0,34,18,6,3,5,2
2024-02-01 01:00:00,1,3,1,0,1,24.987164699920637,1,23,6,9,3,0,5
2024-02-01 02:00:00,2,3,1,0,1,27.809810836869886,2,10,4,2,2,0,2
2024-02-01 03:00:00,3,3,1,0,1,25.068304841499078,2,11,3,5,0,3,0
2024-02-01 04:00:00,4,3,1,0,1,25.58466554702084,1,12,4,1,4,2,1
2024-02-01 05:00:00,5,3,1,0,1,23.283816749999744,0,32,8,7,10,7,0
2024-02-01 06:00:00,6,3,1,0,1,24.81849071269249,2,43,14,4,13,11,1
2024-02-01 07:00:00,7,3,1,0,1,23.61732994393356,2,78,36,16,4,18,4
2024-02-01 08:00:00,8,3,1,0,1,24.828753799237994,0,105,46,10,24,13,12
2024-02-01 09:00:00,9,3,1,0,1,31.00107883686274,1,130,53,12,27,5,33
2024-02-01 10:00:00,10,3,1,0,1,25.07552038073154,0,168,43,95,15,8,7
2024-02-01 11:00:00,11,3,1,0,1,35.0,2,201,30,134,24,10,3
2024-02-01 12:00:00,12,3,1,0,1,29.57012364639214,4,141,36,33,29,40,3
2024-02-01 13:00:00,13,3,1,0,1,28.727554935135544,0,227,30,101,47,48,1
2024-02-01 14:00:00,14,3,1,0,1,25.680608204027923,2,130,59,57,5,9,0
2024-02-01 15:00:00,15,3,1,0,1,30.438998230564682,1,106,66,23,4,6,7
2024-02-01 16:00:00,16,3,1,0,1,26.69328795454337,3,65,20,25,17,2,1
2024-02-01 17:00:00,17,3,1,0,1,28.86810325653076,0,121,16,62,7,5,31
2024-02-01 18:00:00,18,3,1,0,1,35.0,2,144,51,35,13,3,42
2024-02-01 19:00:00,19,3,1,0,1,28.376832568069027,0,298,54,66,83,22,73
2024-02-01 20:00:00,20,3,1,0,1,32.193885913016146,0,217,50,16,60,77,14
2024-02-01 21:00:00,21,3,1,0,1,26.717305048273232,0,196,25,87,55,14,15
2024-02-01 22:00:00,22,3,1,0,1,28.802345813401843,3,67,5,21,35,5,1
2024-02-01 23:00:00,23,3,1,0,1,34.29989259615899,2,63,32,6,12,8,5
2024-02-02 00:00:00,0,4,2,0,0,27.186465257394694,2,25,6,2,7,6,4
2024-02-02 01:00:00,1,4,2,0,0,34.58427810055317,2,13,3,6,1,0,3
2024-02-02 02:00:00,2,4,2,0,0,31.34943842377342,0,7,1,3,0,3,0
2024-02-02 03:00:00,3,4,2,0,0,27.617710640400148,0,8,4,1,0,3,0
2024-02-02 04:00:00,4,4,2,0,0,31.280934685057336,0,8,0,3,4,1,0
2024-02-02 05:00:00,5,4,2,0,0,32.37964147997827,0,20,7,7,3,2,1
2024-02-02 06:00:00,6,4,2,0,0,31.405334884047065,0,51,6,14,15,12,4
2024-02-02 07:00:00,7,4,2,0,0,24.90681197267897,0,61,21,19,11,9,1
2024-02-02 08:00:00,8,4,2,0,0,27.5133041003843,0,83,32,14,16,2,19
2024-02-02 09:00:00,9,4,2,0,0,29.029031695941562,0,86,14,13,6,29,24
2024-02-02 10:00:00,10,4,2,0,0,29.624795915163237,0,122,10,79,15,11,7
2024-02-02 11:00:00,11,4,2,0,0,31.7862518936867,0,170,55,38,17,36,24
2024-02-02 12:00:00,12,4,2,0,0,30.533103002799756,3,133,23,10,20,75,5
2024-02-02 13:00:00,13,4,2,0,0,26.069350553476742,1,158,40,49,23,34,12
2024-02-02 14:00:00,14,4,2,0,0,31.290974302118432,3,72,17,11,30,11,3
2024-02-02 15:00:00,15,4,2,0,0,32.056742883010955,0,94,21,42,6,24,1
2024-02-02 16:00:00,16,4,2,0,0,31.978563986125163,0,81,16,28,7,24,6
2024-02-02 17:00:00,17,4,2,0,0,33.615338260132106,1,86,45,11,6,19,5
2024-02-02 18:00:00,18,4,2,0,0,32.94815681379698,0,130,43,32,23,18,14
2024-02-02 19:00:00,19,4,2,0,0,31.89691009080589,0,204,81,43,16,26,38
2024-02-02 20:00:00,20,4,2,0,0,30.38143190033152,0,217,79,51,26,55,6
2024-02-02 21:00:00,21,4,2,0,0,25.68117956870036,0,150,63,12,31,32,12
2024-02-02 22:00:00,22,4,2,0,0,32.02461902090822,0,114,39,49,17,1,8
2024-02-02 23:00:00,23,4,2,0,0,31.430092618598724,0,66,6,6,38,6,10
2024-02-03 00:00:00,0,5,3,1,0,31.692589034510853,1,31,12,14,3,2,0
2024-02-03 01:00:00,1,5,3,1,0,27.117982140052483,0,29,12,11,6,0,0
2024-02-03 02:00:00,2,5,3,1,0,27.774980610295692,0,10,3,2,2,3,0
2024-02-03 03:00:00,3,5,3,1,0,34.24707285008591,2,8,0,6,1,1,0
2024-02-03 04:00:00,4,5,3,1,0,31.03794929168662,0,11,2,4,3,2,0
2024-02-03 05:00:00,5,5,3,1,0,33.26964845849407,0,23,12,3,6,2,0
2024-02-03 06:00:00,6,5,3,1,0,31.37815903888975,2,37,13,12,12,0,0
2024-02-03 07:00:00,7,5,3,1,0,31.450050621264865,0,72,28,23,3,17,1
2024-02-03 08:00:00,8,5,3,1,0,34.24272751479339,0,81,35,20,17,5,4
2024-02-03 09:00:00,9,5,3,1,0,29.94634629864971,0,119,52,14,32,18,3
2024-02-03 10:00:00,10,5,3,1,0,31.84895262072802,0,146,44,36,18,7,41
2024-02-03 11:00:00,11,5,3,1,0,30.239374616042248,1,185,78,18,34,24,31
2024-02-03 12:00:00,12,5,3,1,0,30.387817381291637,2,201,79,88,15,18,1
2024-02-03 13:00:00,13,5,3,1,0,30.828385705750684,0,176,42,30,10,58,36
2024-02-03 14:00:00,14,5,3,1,0,32.486384915526116,1,129,50,28,21,5,25
2024-02-03 15:00:00,15,5,3,1,0,30.44729989194711,1,104,8,36,8,32,20
2024-02-03 16:00:00,16,5,3,1,0,35.0,0,87,18,11,30,22,6
2024-02-03 17:00:00,17,5,3,1,0,29.32527073633999,1,107,11,45,18,15,18
2024-02-03 18:00:00,18,5,3,1,0,31.51045287938139,0,158,71,14,20,43,10
2024-02-03 19:00:00,19,5,3,1,0,30.813311316719293,0,248,76,35,53,18,66
2024-02-03 20:00:00,20,5,3,1,0,35.0,0,207,29,58,66,33,21
2024-02-03 21:00:00,21,5,3,1,0,32.84340803965759,0,144,29,35,46,34,0
2024-02-03 22:00:00,22,5,3,1,0,35.0,0,98,22,16,48,8,4
2024-02-03 23:00:00,23,5,3,1,0,27.916092248990317,2,57,23,12,1,19,2
2024-02-04 00:00:00,0,6,4,1,0,33.232599052381715,0,32,1,25,3,1,2
2024-02-04 01:00:00,1,6,4,1,0,35.0,0,14,13,1,0,0,0
2024-02-04 02:00:00,2,6,4,1,0,32.79394777005399,0,13,0,8,1,1,3
2024-02-04 03:00:00,3,6,4,1,0,35.0,1,8,3,2,3,0,0
2024-02-04 04:00:00,4,6,4,1,0,31.108579080888664,1,7,2,5,0,0,0
2024-02-04 05:00:00,5,6,4,1,0,35.0,1,16,0,4,6,6,0
2024-02-04 06:00:00,6,6,4,1,0,35.0,1,37,10,12,10,3,2
2024-02-04 07:00:00,7,6,4,1,0,31.73756588720516,2,60,32,1,9,7,11
2024-02-04 08:00:00,8,6,4,1,0,31.5435999718649,0,77,20,21,10,5,21
2024-02-04 09:00:00,9,6,4,1,0,35.0,1,98,11,42,8,19,18
2024-02-04 10:00:00,10,6,4,1,0,35.0,2,112,15,44,13,37,3
2024-02-04 11:00:00,11,6,4,1,0,31.469988524712363,3,147,50,24,56,15,2
2024-02-04 12:00:00,12,6,4,1,0,31.82960949246189,2,191,48,29,64,37,13
2024-02-04 13:00:00,13,6,4,1,0,32.29580135698167,0,190,76,34,24,40,16
2024-02-04 14:00:00,14,6,4,1,0,29.158168909787086,0,142,28,43,21,11,39
2024-02-04 15:00:00,15,6,4,1,0,30.485306046767562,0,104,28,23,10,37,6
2024-02-04 16:00:00,16,6,4,1,0,30.277953425294214,1,97,24,26,36,11,0
2024-02-04 17:00:00,17,6,4,1,0,31.035465525359296,0,130,27,54,8,28,13
2024-02-04 18:00:00,18,6,4,1,0,33.282651017293894,0,160,42,10,59,22,27
2024-02-04 19:00:00,19,6,4,1,0,34.13655865573841,2,220,56,45,75,44,0
2024-02-04 20:00:00,20,6,4,1,0,35.0,0,221,94,39,50,27,11
2024-02-04 21:00:00,21,6,4,1,0,30.531339521324547,2,157,107,38,5,0,7
2024-02-04 22:00:00,22,6,4,1,0,35.0,0,122,53,26,19,2,22
2024-02-04 23:00:00,23,6,4,1,0,32.974325071738726,0,64,14,18,11,6,15
2024-02-05 00:00:00,0,0,5,0,0,33.51186290888709,0,30,9,6,2,8,5
2024-02-05 01:00:00,1,0,5,0,0,35.0,1,23,19,2,2,0,0
2024-02-05 02:00:00,2,0,5,0,0,30.378031006707054,0,10,1,2,5,2,0
2024-02-05 03:00:00,3,0,5,0,0,34.93540036517181,0,7,3,2,1,1,0
2024-02-05 04:00:00,4,0,5,0,0,34.32883255322844,3,7,0,2,4,0,1
2024-02-05 05:00:00,5,0,5,0,0,35.0,0,16,8,2,5,1,0
2024-02-05 06:00:00,6,0,5,0,0,34.777571173607136,1,45,18,13,7,7,0
2024-02-05 07:00:00,7,0,5,0,0,35.0,1,41,6,3,3,13,16
2024-02-05 08:00:00,8,0,5,0,0,32.07472051023772,0,83,35,22,4,12,10
2024-02-05 09:00:00,9,0,5,0,0,32.43286197849315,1,80,16,12,12,26,14
2024-02-05 10:00:00,10,0,5,0,0,32.1936562910922,0,89,21,35,1,21,11
2024-02-05 11:00:00,11,0,5,0,0,32.433181351284674,1,158,55,26,20,19,38
2024-02-05 12:00:00,12,0,5,0,0,32.223293194506454,0,195,52,57,25,61,0
2024-02-05 13:00:00,13,0,5,0,0,35.0,1,158,22,70,15,50,1
2024-02-05 14:00:00,14,0,5,0,0,35.0,0,109,52,32,16,7,2
2024-02-05 15:00:00,15,0,5,0,0,32.526556443864436,1,81,17,25,2,37,0
2024-02-05 16:00:00,16,0,5,0,0,31.77477182635519,0,71,39,16,2,4,10
2024-02-05 17:00:00,17,0,5,0,0,35.0,0,90,23,29,14,4,20
2024-02-05 18:00:00,18,0,5,0,0,32.679135132129105,0,146,70,33,27,9,7
2024-02-05 19:00:00,19,0,5,0,0,35.0,0,192,47,80,7,55,3
2024-02-05 20:00:00,20,0,5,0,0,35.0,2,149,64,45,18,6,16
2024-02-05 21:00:00,21,0,5,0,0,29.879182565930083,0,119,40,47,5,14,13
2024-02-05 22:00:00,22,0,5,0,0,35.0,2,70,10,11,21,12,16
2024-02-05 23:00:00,23,0,5,0,0,35.0,3,36,16,5,1,10,4
2024-02-06 00:00:00,0,1,6,0,0,32.67219909149838,1,26,0,14,9,2,1
2024-02-06 01:00:00,1,1,6,0,0,33.37406482767432,0,18,9,2,5,0,2
2024-02-06 02:00:00,2,1,6,0,0,35.0,0,12,5,5,0,0,2
2024-02-06 03:00:00,3,1,6,0,0,35.0,1,4,1,1,1,0,1
2024-02-06 04:00:00,4,1,6,0,0,35.0,0,7,2,1,4,0,0
2024-02-06 05:00:00,5,1,6,0,0,35.0,0,12,4,0,1,7,0
2024-02-06 06:00:00,6,1,6,0,0,34.12841658040853,1,38,4,3,11,14,6
2024-02-06 07:00:00,7,1,6,0,0,32.286584670165716,2,52,27,12,7,6,0
2024-02-06 08:00:00,8,1,6,0,0,30.564999578716385,1,56,12,13,11,3,17
2024-02-06 09:00:00,9,1,6,0,0,32.530909084151006,0,103,31,39,7,7,19
2024-02-06 10:00:00,10,1,6,0,0,34.64431972923096,1,118,50,14,22,24,8
2024-02-06 11:00:00,11,1,6,0,0,35.0,0,153,37,46,10,47,13
2024-02-06 12:00:00,12,1,6,0,0,33.22864211022954,0,169,41,56,8,46,18
2024-02-06 13:00:00,13,1,6,0,0,35.0,2,156,47,31,36,8,34
2024-02-06 14:00:00,14,1,6,0,0,34.76700314625838,0,113,34,50,9,3,17
2024-02-06 15:00:00,15,1,6,0,0,35.0,0,93,45,14,2,19,13
2024-02-06 16:00:00,16,1,6,0,0,35.0,0,73,20,21,20,10,2
2024-02-06 17:00:00,17,1,6,0,0,33.27024969661135,2,69,31,16,7,10,5
2024-02-06 18:00:00,18,1,6,0,0,33.408565078396705,1,127,28,17,49,30,3
2024-02-06 19:00:00,19,1,6,0,0,35.0,1,186,23,36,73,42,12
2024-02-06 20:00:00,20,1,6,0,0,35.0,1,169,73,50,19,20,7
2024-02-06 21:00:00,21,1,6,0,0,35.0,0,137,20,50,22,22,23
2024-02-06 22:00:00,22,1,6,0,0,35.0,0,95,63,13,9,1,9
2024-02-06 23:00:00,23,1,6,0,0,33.8578422844047,0,58,11,25,7,5,10
2024-02-07 00:00:00,0,2,7,0,0,35.0,0,26,0,12,4,1,9
2024-02-07 01:00:00,1,2,7,0,0,35.0,0,21,6,4,8,2,1
2024-02-07 02:00:00,2,2,7,0,0,35.0,2,7,1,1,2,2,1
2024-02-07 03:00:00,3,2,7,0,0,35.0,0,5,2,2,1,0,0
2024-02-07 04:00:00,4,2,7,0,0,35.0,0,7,2,2,0,2,1
2024-02-07 05:00:00,5,2,7,0,0,35.0,0,22,1,14,2,4,1
2024-02-07 06:00:00,6,2,7,0,0,35.0,0,41,11,17,12,1,0
2024-02-07 07:00:00,7,2,7,0,0,35.0,2,49,19,11,7,7,5
2024-02-07 08:00:00,8,2,7,0,0,34.492554029240395,0,76,11,33,14,7,11
2024-02-07 09:00:00,9,2,7,0,0,35.0,0,93,10,21,13,40,9
2024-02-07 10:00:00,10,2,7,0,0,35.0,1,103,41,2,53,7,0
2024-02-07 11:00:00,11,2,7,0,0,32.54881221768,0,158,67,24,18,5,44
2024-02-07 12:00:00,12,2,7,0,0,35.0,0,188,59,15,43,44,27
2024-02-07 13:00:00,13,2,7,0,0,33.819602793659634,0,158,21,35,54,38,10
2024-02-07 14:00:00,14,2,7,0,0,35.0,1,104,11,36,22,32,3
2024-02-07 15:00:00,15,2,7,0,0,35.0,4,45,22,11,10,1,1
2024-02-07 16:00:00,16,2,7,0,0,35.0,1,79,5,49,9,15,1
2024-02-07 17:00:00,17,2,7,0,0,35.0,0,116,61,34,11,3,7
2024-02-07 18:00:00,18,2,7,0,0,30.906726924605977,2,121,29,23,55,11,3
2024-02-07 19:00:00,19,2,7,0,0,35.0,0,197,76,51,20,48,2
2024-02-07 20:00:00,20,2,7,0,0,35.0,0,191,33,28,96,2,32
2024-02-07 21:00:00,21,2,7,0,0,35.0,0,128,32,29,52,14,1
2024-02-07 22:00:00,22,2,7,0,0,34.03861227605845,0,102,25,19,27,5,26
2024-02-07 23:00:00,23,2,7,0,0,35.0,1,61,14,12,21,1,13
2024-02-08 00:00:00,0,3,8,0,0,35.0,1,28,11,7,6,1,3
2024-02-08 01:00:00,1,3,8,0,0,35.0,2,18,4,6,4,2,2
2024-02-08 02:00:00,2,3,8,0,0,34.63957491925237,1,6,1,1,1,3,0
2024-02-08 03:00:00,3,3,8,0,0,35.0,1,8,2,5,0,1,0
2024-02-08 04:00:00,4,3,8,0,0,35.0,0,10,5,3,1,0,1
2024-02-08 05:00:00,5,3,8,0,0,35.0,0,11,6,2,1,2,0
2024-02-08 06:00:00,6,3,8,0,0,33.53758256229979,1,46,16,13,0,15,2
2024-02-08 07:00:00,7,3,8,0,0,35.0,0,55,17,22,9,7,0
2024-02-08 08:00:00,8,3,8,0,0,35.0,2,48,14,21,7,5,1
2024-02-08 09:00:00,9,3,8,0,0,31.753003177406367,0,109,17,48,25,11,8
2024-02-08 10:00:00,10,3,8,0,0,35.0,0,113,30,35,4,17,27
2024-02-08 11:00:00,11,3,8,0,0,32.69888460139077,0,170,73,55,21,20,1
2024-02-08 12:00:00,12,3,8,0,0,35.0,0,190,92,25,37,23,13
2024-02-08 13:00:00,13,3,8,0,0,30.193399356848005,0,169,35,37,26,69,2
2024-02-08 14:00:00,14,3,8,0,0,33.06693510603758,1,94,26,7,31,16,14
2024-02-08 15:00:00,15,3,8,0,0,35.0,0,84,21,29,19,3,12
2024-02-08 16:00:00,16,3,8,0,0,35.0,1,67,15,5,34,1,12
2024-02-08 17:00:00,17,3,8,0,0,34.484225620562114,0,78,54,5,3,0,16
2024-02-08 18:00:00,18,3,8,0,0,32.99365968281109,0,129,48,48,20,13,0
2024-02-08 19:00:00,19,3,8,0,0,35.0,0,188,60,47,55,17,9
2024-02-08 20:00:00,20,3,8,0,0,30.268575258134458,2,179,23,39,74,37,6
2024-02-08 21:00:00,21,3,8,0,0,27.991779478821684,0,149,96,21,10,22,0
2024-02-08 22:00:00,22,3,8,0,0,35.0,1,82,42,12,7,4,17
2024-02-08 23:00:00,23,3,8,0,0,33.03100683442443,0,59,37,11,6,5,0
2024-02-09 00:00:00,0,4,9,0,0,31.446866711559398,1,23,3,15,3,2,0
2024-02-09 01:00:00,1,4,9,0,0,35.0,0,12,4,2,3,3,0
2024-02-09 02:00:00,2,4,9,0,0,35.0,1,6,1,4,0,1,0
2024-02-09 03:00:00,3,4,9,0,0,32.7341790187116,1,6,3,0,3,0,0
2024-02-09 04:00:00,4,4,9,0,0,30.556013011846407,2,7,0,0,5,1,1
2024-02-09 05:00:00,5,4,9,0,0,35.0,0,17,4,7,5,1,0
2024-02-09 06:00:00,6,4,9,0,0,35.0,0,40,12,11,4,10,3
2024-02-09 07:00:00,7,4,9,0,0,34.0066480884821,0,69,49,4,16,0,0
2024-02-09 08:00:00,8,4,9,0,0,35.0,2,55,3,13,14,20,5
2024-02-09 09:00:00,9,4,9,0,0,31.028541026134416,1,64,7,17,28,3,9
2024-02-09 10:00:00,10,4,9,0,0,29.628473021750192,1,94,31,22,17,1,23
